Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_life_Balance,job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age Group,Salary_band
9638,24,Male,Married,Not Specified,Executive,3,4245,73,17,7,3,3,1,1,61,Yes,9,37,13,4,4,1,32,2,Yes,20-30,Low
9639,56,Female,Married,IT,Analyst,3,5533,41,10,7,5,3,2,3,54,Yes,3,37,9,4,4,1,33,3,No,51+,Low
9640,33,Male,Married,HR,Manager,3,6526,50,26,1,5,4,1,3,32,Yes,9,46,16,2,2,2,7,2,No,31-40,Low
9641,46,Female,Divorced,Finance,Executive,5,12323,33,28,4,5,4,5,2,52,No,6,46,5,1,3,3,41,1,No,41-50,Low
9642,42,Female,Divorced,Sales,Manager,1,15657,29,5,9,1,2,3,2,12,Yes,7,33,19,3,4,3,29,1,No,41-50,Low
9643,33,Female,Divorced,Finance,Executive,4,17965,84,15,4,7,2,1,1,56,Yes,9,36,4,1,2,2,30,2,Yes,31-40,Low
9644,39,Male,Divorced,HR,Manager,1,18868,71,11,7,6,4,2,1,51,No,2,46,13,3,1,4,19,1,No,31-40,Low
9645,39,Female,Divorced,IT,Manager,4,15641,83,20,2,1,4,5,3,2,No,8,43,1,4,4,2,13,3,No,31-40,Low
9646,58,Male,Married,HR,Executive,2,14196,67,9,6,7,4,2,1,14,Yes,3,50,14,2,1,3,22,1,No,51+,Low
9647,39,Female,Single,Sales,Analyst,4,12853,83,18,5,0,1,5,4,93,Yes,2,37,1,1,2,1,39,4,No,31-40,Low
9648,23,Female,Married,Finance,Manager,2,35190,16,1,10,9,1,4,2,99,Yes,8,34,4,2,1,2,29,1,No,20-30,Medium
9649,49,Female,Divorced,Marketing,Assistant,3,18672,32,23,2,6,3,4,2,74,Yes,1,51,6,3,1,1,42,2,No,41-50,Low
9650,38,Male,Married,Not Specified,Analyst,1,11178,46,10,12,5,1,3,2,67,Yes,2,46,9,1,1,2,18,4,No,31-40,Low
9651,50,Male,Single,Not Specified,Assistant,3,4087,43,9,11,8,4,3,3,27,No,4,49,18,2,1,2,8,2,No,41-50,Low
9652,50,Female,Divorced,IT,Manager,1,17593,63,15,14,2,4,5,3,38,No,8,37,3,1,1,1,7,1,No,41-50,Low
9653,28,Female,Married,Not Specified,Executive,4,6489,98,4,3,8,2,2,2,55,No,5,35,18,4,1,3,37,1,No,20-30,Low
9654,32,Female,Married,Marketing,Analyst,1,15569,97,4,3,4,4,2,1,29,No,1,32,12,3,3,3,34,2,Yes,31-40,Low
9655,33,Female,Single,Sales,Executive,4,11011,94,1,3,4,4,1,3,47,Yes,9,58,3,3,2,4,41,3,Yes,31-40,Low
9656,39,Female,Married,Marketing,Executive,1,5600,89,28,14,5,3,4,2,53,Yes,6,47,15,4,4,4,36,3,Yes,31-40,Low
9657,50,Female,Divorced,Finance,Assistant,2,5489,74,1,5,2,4,1,1,65,No,2,32,8,4,1,4,10,2,No,41-50,Low
9658,56,Female,Single,Marketing,Assistant,4,9509,42,1,10,3,3,3,3,77,Yes,7,38,17,3,2,1,40,4,No,51+,Low
9659,42,Female,Single,Finance,Analyst,3,17690,41,22,9,9,4,4,2,63,Yes,1,54,0,4,2,2,35,3,Yes,41-50,Low
9660,46,Female,Single,Not Specified,Analyst,3,14573,95,27,13,5,3,2,3,56,Yes,1,42,13,2,1,2,5,1,No,41-50,Low
9661,25,Female,Single,HR,Analyst,3,16285,22,6,7,4,3,4,4,54,Yes,9,49,14,1,4,1,26,3,No,20-30,Low
9662,45,Male,Divorced,IT,Not Specified,3,11030,86,11,6,9,3,3,3,82,No,3,44,6,4,4,1,25,1,No,41-50,Low
9663,21,Female,Divorced,Finance,Assistant,2,10257,37,15,4,7,1,4,4,94,No,9,49,13,1,4,3,7,1,No,20-30,Low
9664,32,Male,Married,Finance,Executive,2,14847,46,27,13,6,4,3,1,96,No,5,40,0,3,3,3,12,3,No,31-40,Low
9665,38,Female,Married,Not Specified,Executive,5,35190,29,6,5,0,4,2,4,59,No,2,58,17,1,4,2,39,3,No,31-40,Medium
9666,20,Female,Married,Sales,Executive,5,7484,82,10,6,5,2,3,1,73,No,2,31,5,3,4,4,45,3,No,20-30,Low
9667,59,Female,Divorced,Finance,Analyst,5,4331,54,28,12,4,3,4,3,67,Yes,5,59,7,4,2,3,40,3,No,51+,Low
9668,51,Male,Divorced,HR,Manager,5,4280,71,16,8,9,4,5,1,35,No,2,45,7,4,4,1,44,2,No,51+,Low
9669,41,Female,Divorced,Marketing,Assistant,1,5421,61,11,9,8,2,3,2,28,No,3,52,6,2,4,3,25,1,No,41-50,Low
9670,48,Female,Married,HR,Analyst,4,14815,24,26,2,2,4,4,4,41,No,9,46,1,4,3,4,42,3,No,41-50,Low
9671,21,Female,Single,Finance,Assistant,3,5239,70,18,8,3,3,2,4,48,Yes,6,50,18,2,1,1,47,3,No,20-30,Low
9672,59,Male,Single,Sales,Manager,1,13079,66,22,8,3,1,3,3,76,No,9,47,11,4,3,3,42,3,Yes,51+,Low
9673,57,Female,Single,Finance,Assistant,2,11084,77,15,13,3,2,2,4,15,No,7,54,14,3,2,2,25,1,No,51+,Low
9674,30,Male,Single,Sales,Assistant,3,11742,65,14,7,8,2,3,2,94,Yes,1,52,19,2,4,3,6,3,Yes,20-30,Low
9675,36,Female,Single,IT,Assistant,4,9127,93,13,4,7,3,5,1,32,Yes,2,41,1,4,2,3,8,1,No,31-40,Low
9676,27,Female,Divorced,Marketing,Executive,4,7074,84,15,12,8,3,1,3,10,No,9,40,11,3,2,1,9,2,No,20-30,Low
9677,41,Male,Married,HR,Manager,2,14558,23,3,9,3,2,1,1,50,Yes,3,55,11,4,3,1,1,4,No,41-50,Low
9678,23,Male,Single,Not Specified,Analyst,3,8653,55,15,7,2,4,4,1,61,No,8,58,5,2,1,4,39,3,No,20-30,Low
9679,30,Male,Single,HR,Analyst,5,8933,54,29,5,4,2,5,4,89,No,7,33,8,1,4,1,9,1,No,20-30,Low
9680,27,Female,Single,IT,Analyst,3,16763,30,12,4,1,4,2,1,67,No,6,42,2,2,3,4,33,3,No,20-30,Low
9681,28,Female,Divorced,Finance,Manager,3,6895,39,5,6,4,3,1,3,33,No,8,40,6,1,2,2,23,1,No,20-30,Low
9682,45,Female,Single,Sales,Assistant,4,7440,24,17,6,1,3,5,2,37,No,8,43,4,1,2,2,25,1,No,41-50,Low
9683,21,Male,Married,Marketing,Analyst,2,5463,44,14,9,9,4,3,1,58,No,8,48,11,1,1,3,7,1,No,20-30,Low
9684,35,Male,Divorced,Sales,Manager,3,11812,23,10,7,1,3,3,3,71,No,1,51,7,3,3,1,38,3,Yes,31-40,Low
9685,50,Male,Divorced,Finance,Executive,1,35190,54,5,1,6,3,1,2,42,Yes,7,53,18,2,4,3,14,4,No,41-50,Medium
9686,25,Male,Divorced,Finance,Manager,1,4777,71,27,4,9,2,3,1,49,Yes,8,51,14,4,2,1,17,3,No,20-30,Low
9687,40,Female,Single,Not Specified,Executive,2,6880,60,7,4,3,2,5,2,29,No,2,55,13,3,4,3,33,1,No,31-40,Low
9688,45,Male,Single,Marketing,Manager,5,16670,21,21,5,5,4,1,2,19,Yes,4,48,15,4,2,2,39,3,No,41-50,Low
9689,38,Male,Single,IT,Executive,3,16166,57,16,5,8,3,2,4,79,Yes,6,59,1,2,1,1,6,4,No,31-40,Low
9690,47,Female,Single,HR,Analyst,3,35190,62,29,10,9,3,4,2,14,No,4,48,7,2,3,2,15,4,No,41-50,Medium
9691,27,Female,Married,Sales,Manager,4,35190,90,26,4,2,1,5,2,3,No,2,50,13,3,3,2,44,4,Yes,20-30,Medium
9692,33,Female,Divorced,IT,Executive,3,19515,71,15,3,0,3,2,3,99,Yes,2,39,15,2,1,4,48,4,Yes,31-40,Low
9693,43,Male,Single,HR,Assistant,5,35190,31,6,6,2,4,4,3,26,No,2,32,17,4,1,2,31,3,No,41-50,Medium
9694,56,Male,Married,IT,Analyst,3,35190,39,29,11,2,1,1,3,35,No,2,46,1,1,2,4,39,3,No,51+,Medium
9695,45,Male,Divorced,Marketing,Analyst,3,14458,21,7,14,2,1,2,2,33,No,7,49,16,4,4,4,48,2,No,41-50,Low
9696,50,Male,Divorced,Marketing,Not Specified,4,15545,69,18,2,3,3,2,3,82,Yes,9,48,16,1,3,4,36,3,Yes,41-50,Low
9697,39,Male,Divorced,Finance,Executive,1,14085,33,19,12,2,4,4,1,47,No,9,56,8,2,4,4,5,2,No,31-40,Low
9698,21,Female,Single,Not Specified,Manager,1,9447,95,20,9,4,3,3,4,57,No,6,40,11,4,4,3,38,3,No,20-30,Low
9699,44,Female,Married,Not Specified,Executive,5,35190,46,15,6,7,3,1,1,20,No,4,51,14,2,1,4,29,4,No,41-50,Medium
9700,21,Female,Single,Sales,Not Specified,2,17915,46,14,11,2,1,1,3,41,Yes,7,57,7,1,1,4,8,3,No,20-30,Low
9701,20,Female,Married,IT,Assistant,2,35190,40,9,5,9,2,5,2,52,No,8,34,2,3,2,3,40,3,Yes,20-30,Medium
9702,39,Male,Divorced,IT,Analyst,4,35190,86,16,3,5,1,4,3,20,Yes,10,31,2,2,2,4,31,1,No,31-40,Medium
9703,31,Male,Married,Sales,Executive,3,3338,36,10,4,0,3,3,4,24,Yes,4,47,7,2,1,4,47,4,No,31-40,Low
9704,28,Male,Single,Finance,Executive,4,8803,69,25,6,3,4,1,3,80,No,5,39,2,3,1,3,30,3,No,20-30,Low
9705,55,Female,Single,HR,Assistant,1,9558,71,9,3,0,2,3,2,81,No,1,31,9,4,2,4,33,1,No,51+,Low
9706,47,Female,Single,IT,Executive,5,3910,22,12,10,1,2,2,4,60,No,5,53,0,2,3,2,32,2,No,41-50,Low
9707,57,Male,Divorced,Sales,Assistant,2,17402,60,9,7,2,4,4,3,26,Yes,7,47,16,4,3,3,33,3,No,51+,Low
9708,52,Female,Divorced,Marketing,Analyst,3,16010,19,16,5,4,2,4,3,3,Yes,2,46,8,1,2,4,39,2,No,51+,Low
9709,41,Male,Married,IT,Analyst,2,8500,26,17,10,8,1,1,1,59,No,5,35,19,3,3,2,25,3,No,41-50,Low
9710,44,Male,Single,HR,Assistant,1,7614,41,24,1,8,4,1,1,94,Yes,9,58,3,3,3,3,1,1,No,41-50,Low
9711,37,Female,Married,IT,Assistant,3,3896,98,21,9,2,1,4,3,18,No,3,50,19,3,4,2,20,4,No,31-40,Low
9712,25,Male,Single,HR,Analyst,1,11424,25,27,9,7,3,3,3,16,Yes,2,48,17,3,4,4,42,4,No,20-30,Low
9713,37,Female,Single,HR,Analyst,2,5758,50,25,1,1,2,4,2,60,Yes,5,33,18,3,1,4,25,3,No,31-40,Low
9714,35,Male,Married,IT,Assistant,2,12016,66,23,4,8,1,5,3,33,No,9,55,4,3,4,4,45,3,Yes,31-40,Low
9715,34,Male,Single,HR,Manager,1,14848,16,2,12,3,4,4,3,98,Yes,4,53,15,1,3,2,15,4,Yes,31-40,Low
9716,27,Male,Married,IT,Analyst,3,3697,88,15,4,1,1,3,1,50,No,1,31,11,1,1,1,3,4,No,20-30,Low
9717,32,Female,Divorced,IT,Analyst,1,19154,85,20,10,4,1,2,4,16,Yes,6,34,9,4,3,1,4,2,No,31-40,Low
9718,26,Male,Married,Not Specified,Assistant,3,3247,26,7,8,6,1,3,1,83,No,9,50,1,2,2,2,43,1,No,20-30,Low
9719,36,Male,Married,Marketing,Assistant,4,13198,69,7,2,5,3,4,3,79,No,4,41,8,4,3,2,18,1,No,31-40,Low
9720,51,Male,Single,HR,Assistant,4,4919,94,28,7,8,3,4,3,68,No,9,59,4,3,1,4,12,3,No,51+,Low
9721,41,Female,Married,IT,Manager,3,4611,45,19,8,6,1,2,4,97,No,7,49,2,2,2,1,32,2,No,41-50,Low
9722,32,Female,Divorced,HR,Assistant,1,7192,46,3,3,5,4,5,1,38,No,1,57,11,3,1,3,13,1,No,31-40,Low
9723,43,Male,Divorced,Not Specified,Manager,3,6663,78,15,13,7,4,1,4,70,Yes,6,47,0,4,2,3,25,4,No,41-50,Low
9724,48,Female,Divorced,IT,Assistant,2,14519,73,10,10,6,4,3,3,72,No,2,34,1,1,2,1,44,4,Yes,41-50,Low
9725,41,Male,Divorced,IT,Assistant,1,4377,39,6,3,6,3,3,1,13,No,8,59,12,3,3,3,20,3,No,41-50,Low
9726,20,Male,Married,Marketing,Manager,3,17313,83,2,9,7,1,4,3,15,No,7,30,2,3,3,4,39,1,No,20-30,Low
9727,48,Female,Divorced,Not Specified,Executive,2,5863,82,28,8,5,4,3,1,23,No,7,51,7,4,1,2,35,4,No,41-50,Low
9728,24,Female,Married,Marketing,Analyst,5,12742,58,15,1,9,1,2,1,49,Yes,4,33,18,4,2,1,9,3,No,20-30,Low
9729,54,Male,Married,Marketing,Assistant,2,17178,57,24,2,4,2,5,3,71,Yes,1,45,2,1,1,4,26,4,No,51+,Low
9730,29,Female,Single,Marketing,Executive,3,14631,29,20,4,3,2,4,3,25,No,7,35,4,1,4,2,3,4,No,20-30,Low
9731,38,Female,Married,Marketing,Manager,1,5312,27,18,11,7,4,1,2,16,No,5,53,1,4,3,2,4,1,No,31-40,Low
9732,40,Female,Married,Finance,Assistant,1,11496,83,9,6,8,4,2,3,25,Yes,5,35,12,1,2,1,13,3,No,31-40,Low
9733,26,Female,Single,HR,Manager,4,7879,84,15,13,8,4,1,3,43,Yes,9,51,8,4,1,4,10,1,No,20-30,Low
9734,40,Male,Divorced,HR,Manager,3,14032,59,14,3,3,3,3,1,42,Yes,3,41,8,1,1,4,25,2,No,31-40,Low
9735,32,Male,Divorced,IT,Manager,2,35190,39,9,4,8,4,3,2,56,Yes,5,42,14,3,2,4,10,2,No,31-40,Medium
9736,29,Male,Married,HR,Executive,2,10842,39,2,14,1,1,5,4,2,No,2,36,1,3,3,2,46,3,No,20-30,Low
9737,21,Male,Single,Marketing,Manager,3,11327,24,10,4,6,4,1,4,70,Yes,5,45,19,4,2,1,30,1,No,20-30,Low
9738,25,Male,Married,Sales,Analyst,2,35190,76,15,10,3,4,2,2,68,No,5,30,19,3,3,1,7,4,No,20-30,Medium
9739,27,Male,Married,HR,Assistant,5,35190,26,1,7,3,4,1,2,19,Yes,2,39,8,2,1,2,26,3,No,20-30,Medium
9740,55,Male,Divorced,Sales,Assistant,4,17990,81,22,7,7,3,1,3,39,Yes,9,39,16,1,1,1,22,4,No,51+,Low
9741,44,Male,Single,Finance,Analyst,1,14359,43,11,7,2,4,1,3,4,Yes,3,52,7,1,2,1,45,4,No,41-50,Low
9742,59,Female,Married,IT,Assistant,2,10886,57,16,4,4,2,1,4,61,Yes,1,53,8,3,4,4,25,4,Yes,51+,Low
9743,26,Male,Divorced,IT,Not Specified,5,16659,51,11,12,4,3,3,1,24,No,4,35,14,3,4,1,33,3,No,20-30,Low
9744,42,Male,Married,IT,Executive,3,11322,83,15,5,2,1,5,1,8,Yes,4,38,13,3,1,1,41,4,No,41-50,Low
9745,38,Male,Divorced,Finance,Manager,2,3626,25,14,4,3,3,2,2,13,Yes,5,31,8,1,2,4,6,1,No,31-40,Low
9746,41,Female,Single,Marketing,Executive,3,19671,54,27,14,8,1,3,1,10,No,4,36,5,1,4,4,11,1,No,41-50,Low
9747,32,Male,Married,Sales,Analyst,5,8886,77,1,9,2,2,3,3,17,No,8,31,0,3,4,3,25,4,No,31-40,Low
9748,40,Female,Single,HR,Manager,5,5103,36,28,4,9,2,3,2,84,Yes,7,53,5,2,1,4,23,2,Yes,31-40,Low
9749,20,Female,Divorced,Marketing,Executive,1,5381,29,15,1,8,2,3,4,5,No,1,41,14,1,1,2,25,2,No,20-30,Low
9750,38,Female,Single,IT,Manager,3,35190,23,25,8,9,3,3,1,2,Yes,1,40,0,2,2,4,41,1,No,31-40,Medium
9751,52,Male,Single,IT,Manager,4,17183,84,15,13,0,3,5,3,73,Yes,8,52,11,1,1,3,27,4,Yes,51+,Low
9752,23,Male,Single,Marketing,Executive,1,35190,78,27,6,4,1,4,4,20,No,5,42,17,3,2,1,25,2,No,20-30,Medium
9753,22,Male,Married,Sales,Assistant,3,18176,20,18,2,4,3,3,4,60,Yes,2,49,4,3,4,3,40,2,No,20-30,Low
9754,40,Male,Divorced,Marketing,Analyst,3,14447,57,29,1,8,3,5,2,72,Yes,8,45,17,4,3,4,18,4,No,31-40,Low
9755,54,Female,Single,Finance,Executive,5,16096,34,11,10,7,1,3,4,40,No,9,42,11,4,4,4,31,1,No,51+,Low
9756,48,Female,Married,IT,Executive,5,15291,57,24,14,6,2,5,2,59,Yes,8,40,0,2,4,2,5,4,No,41-50,Low
9757,25,Male,Divorced,Sales,Assistant,3,13674,76,27,14,0,3,3,3,81,No,7,37,11,4,4,2,25,2,No,20-30,Low
9758,25,Male,Divorced,HR,Analyst,5,16069,81,3,7,6,4,4,1,33,No,2,34,8,4,2,3,23,4,No,20-30,Low
9759,42,Female,Divorced,IT,Not Specified,3,8513,96,21,14,1,3,1,1,77,No,4,46,14,1,4,3,30,4,No,41-50,Low
9760,52,Female,Single,Marketing,Manager,3,11032,66,4,8,8,2,3,4,66,No,9,49,3,1,1,1,47,2,No,51+,Low
9761,35,Female,Married,Sales,Analyst,1,4401,88,15,14,2,1,5,4,91,No,9,49,13,2,1,3,20,2,No,31-40,Low
9762,43,Female,Single,IT,Assistant,1,9744,40,11,10,8,3,5,3,77,No,2,40,19,3,4,4,9,3,No,41-50,Low
9763,24,Female,Divorced,HR,Executive,4,14419,45,28,9,4,1,2,4,86,Yes,2,44,6,1,2,2,2,2,No,20-30,Low
9764,32,Female,Divorced,HR,Manager,1,6570,69,15,11,3,2,1,3,75,No,2,43,2,2,1,1,11,3,No,31-40,Low
9765,31,Female,Single,Marketing,Analyst,2,16320,82,7,4,4,4,2,3,50,Yes,5,46,9,4,4,4,16,4,No,31-40,Low
9766,40,Male,Single,Finance,Executive,2,0,71,9,7,1,1,1,1,80,No,8,39,3,4,2,1,7,2,No,31-40,Low
9767,56,Male,Divorced,Marketing,Analyst,5,11804,38,26,5,7,4,4,1,35,No,3,48,12,3,4,4,36,3,Yes,51+,Low
9768,50,Female,Divorced,Sales,Manager,2,19295,79,5,14,7,3,4,3,34,No,9,42,15,3,3,1,27,2,No,41-50,Low
9769,47,Male,Married,Marketing,Manager,1,10366,40,2,2,7,1,2,4,62,No,1,40,11,3,2,4,44,2,No,41-50,Low
9770,47,Female,Married,Sales,Analyst,4,10221,63,12,3,7,1,2,1,58,Yes,5,43,18,3,4,4,40,4,No,41-50,Low
9771,49,Male,Single,Finance,Manager,3,17165,52,4,8,6,3,1,3,73,Yes,8,51,7,1,4,1,44,3,No,41-50,Low
9772,38,Female,Divorced,Marketing,Manager,4,18953,50,13,10,1,3,1,2,13,Yes,2,38,9,1,3,3,13,4,No,31-40,Low
9773,46,Male,Divorced,HR,Analyst,1,14406,68,2,11,7,4,2,4,88,No,6,57,1,2,3,2,12,3,No,41-50,Low
9774,54,Female,Married,Sales,Analyst,1,12468,23,15,5,5,3,2,1,82,No,3,51,5,4,1,1,20,3,No,51+,Low
9775,45,Male,Divorced,Sales,Assistant,1,7966,56,1,3,4,3,5,3,61,No,9,42,3,4,2,1,38,4,Yes,41-50,Low
9776,58,Male,Single,HR,Executive,5,16764,96,18,8,1,2,3,1,20,Yes,7,31,13,1,1,1,17,1,No,51+,Low
9777,37,Female,Married,Not Specified,Assistant,2,10719,38,27,7,2,3,2,1,40,No,9,47,3,2,1,2,35,3,No,31-40,Low
9778,52,Female,Divorced,Finance,Assistant,1,11420,54,23,7,3,1,1,3,59,No,6,55,9,2,4,4,25,3,Yes,51+,Low
9779,44,Female,Divorced,IT,Assistant,3,12412,96,2,7,3,3,5,3,56,Yes,9,46,17,1,4,4,21,1,No,41-50,Low
9780,50,Male,Single,Not Specified,Assistant,2,5879,22,4,5,4,4,4,2,93,No,2,33,1,4,3,4,36,1,No,41-50,Low
9781,56,Male,Divorced,Marketing,Executive,2,17214,68,21,4,1,3,4,4,11,No,2,57,3,3,1,3,47,1,No,51+,Low
9782,21,Male,Married,Sales,Not Specified,5,9657,25,19,6,8,2,4,1,56,Yes,4,40,3,3,1,4,17,4,No,20-30,Low
9783,52,Male,Married,Not Specified,Manager,4,6357,91,20,6,8,2,5,4,39,Yes,5,46,0,1,4,2,36,2,No,51+,Low
9784,40,Female,Divorced,Finance,Manager,2,35190,70,10,6,8,2,2,3,9,No,9,36,7,1,1,2,7,4,No,31-40,Medium
9785,51,Female,Divorced,Finance,Analyst,2,35190,43,13,11,4,1,3,3,61,No,2,54,13,3,1,1,15,2,No,51+,Medium
9786,37,Female,Divorced,Finance,Analyst,1,8734,56,19,8,3,2,4,3,12,Yes,8,37,8,1,1,4,26,4,Yes,31-40,Low
9787,36,Female,Divorced,Not Specified,Analyst,3,14296,20,8,6,8,4,2,3,61,Yes,5,42,0,2,4,4,18,4,Yes,31-40,Low
9788,53,Female,Married,IT,Manager,1,16064,17,10,10,7,2,4,4,66,Yes,10,52,6,1,4,3,37,4,Yes,51+,Low
9789,58,Female,Single,IT,Assistant,3,4546,88,8,4,6,4,4,3,98,Yes,5,47,16,2,4,2,43,3,Yes,51+,Low
9790,26,Female,Married,Finance,Assistant,2,16691,79,20,10,4,3,4,1,41,Yes,3,47,1,3,2,1,12,1,No,20-30,Low
9791,54,Male,Divorced,Sales,Assistant,3,4611,26,9,10,7,1,1,4,97,No,8,32,1,1,4,3,28,4,Yes,51+,Low
9792,49,Female,Divorced,IT,Executive,1,6977,50,9,12,4,3,5,3,64,Yes,1,59,2,4,1,3,28,4,No,41-50,Low
9793,31,Female,Married,Marketing,Assistant,1,8107,70,23,4,1,2,3,2,66,No,3,53,18,3,3,3,45,1,No,31-40,Low
9794,54,Female,Married,HR,Executive,4,7612,66,13,5,5,1,1,4,45,Yes,4,43,3,1,2,2,24,3,No,51+,Low
9795,30,Male,Divorced,Sales,Manager,5,13519,46,1,7,1,4,4,2,89,No,7,47,5,1,3,3,16,4,No,20-30,Low
9796,24,Female,Married,HR,Executive,4,17325,70,12,11,9,1,5,2,93,No,3,39,19,3,4,1,24,4,No,20-30,Low
9797,44,Male,Divorced,Marketing,Analyst,2,3555,25,10,13,8,2,5,4,67,No,1,47,3,4,4,2,6,2,No,41-50,Low
9798,51,Male,Married,IT,Analyst,3,17226,15,15,1,6,3,5,2,36,No,4,33,14,2,3,1,25,1,No,51+,Low
9799,39,Female,Divorced,HR,Not Specified,1,12193,20,19,1,2,2,4,4,57,No,8,35,10,2,3,1,28,1,No,31-40,Low
9800,50,Female,Married,HR,Assistant,1,19501,93,8,5,9,1,4,3,71,No,2,40,8,1,3,2,19,2,No,41-50,Low
9801,23,Male,Divorced,HR,Manager,1,6851,88,22,5,7,4,5,3,61,No,7,31,1,2,2,4,27,1,No,20-30,Low
9802,57,Male,Single,Marketing,Analyst,1,6761,38,25,11,0,1,3,3,46,No,2,54,0,2,4,3,39,2,No,51+,Low
9803,20,Male,Single,Sales,Assistant,2,14092,86,11,12,8,1,2,1,30,Yes,1,59,12,2,3,2,6,4,No,20-30,Low
9804,22,Female,Married,Sales,Analyst,5,9371,95,11,1,6,2,3,2,29,No,9,54,6,2,1,4,18,3,No,20-30,Low
9805,56,Female,Single,Marketing,Manager,4,35190,38,26,7,9,1,4,4,25,Yes,3,30,6,4,3,1,1,1,No,51+,Medium
9806,41,Male,Divorced,HR,Assistant,4,8703,91,16,7,1,3,3,1,58,No,6,42,17,4,2,2,39,3,No,41-50,Low
9807,36,Female,Married,HR,Manager,1,12240,23,29,4,7,3,3,1,79,No,2,30,7,2,1,1,11,4,No,31-40,Low
9808,33,Female,Married,Finance,Analyst,1,6000,73,11,2,5,2,3,4,85,Yes,9,55,16,4,4,3,9,1,No,31-40,Low
9809,54,Male,Divorced,Not Specified,Assistant,3,10422,84,25,2,5,2,1,1,95,Yes,2,54,18,2,2,2,2,4,No,51+,Low
9810,32,Female,Divorced,IT,Analyst,1,8515,37,1,4,3,3,1,2,12,Yes,5,45,5,2,1,2,25,4,No,31-40,Low
9811,54,Male,Divorced,Sales,Not Specified,4,13379,99,6,2,4,2,5,4,24,No,5,46,2,4,1,4,8,1,No,51+,Low
9812,21,Male,Married,Marketing,Executive,3,12297,31,13,1,8,2,3,1,55,No,6,52,12,1,1,2,6,3,No,20-30,Low
9813,32,Male,Divorced,HR,Executive,3,15719,39,27,1,6,3,2,1,55,No,5,56,3,2,4,4,6,3,No,31-40,Low
9814,40,Female,Single,IT,Analyst,1,7862,52,11,8,0,2,1,1,53,Yes,8,34,15,3,2,3,22,2,Yes,31-40,Low
9815,37,Female,Married,Marketing,Manager,3,13292,17,3,2,1,4,4,4,77,No,9,55,17,1,3,2,28,2,No,31-40,Low
9816,26,Male,Divorced,Marketing,Executive,5,15954,81,21,9,0,2,4,3,64,Yes,9,35,7,2,2,1,6,4,No,20-30,Low
9817,55,Female,Married,HR,Executive,1,14842,28,1,2,8,4,3,1,80,Yes,7,49,19,2,3,2,4,2,No,51+,Low
9818,49,Female,Single,Marketing,Assistant,5,4996,24,28,11,9,2,5,2,52,No,2,31,7,2,1,2,25,2,No,41-50,Low
9819,27,Female,Single,IT,Assistant,1,4074,80,14,11,0,3,3,3,39,Yes,3,32,6,2,1,3,22,3,Yes,20-30,Low
9820,34,Female,Divorced,Finance,Assistant,5,17378,85,11,4,2,4,4,2,79,No,5,39,2,3,1,4,43,1,Yes,31-40,Low
9821,59,Female,Married,IT,Analyst,1,13895,28,14,7,5,2,4,4,20,No,3,53,7,2,1,3,18,4,No,51+,Low
9822,38,Male,Divorced,Finance,Manager,4,3866,95,23,7,5,2,5,3,26,Yes,8,31,1,3,3,1,9,1,No,31-40,Low
9823,56,Female,Married,Marketing,Manager,1,6782,24,22,10,8,3,1,2,70,Yes,4,52,13,2,4,1,15,3,No,51+,Low
9824,21,Female,Married,IT,Assistant,4,13324,63,28,11,8,4,5,1,62,No,7,41,19,1,4,2,24,4,Yes,20-30,Low
9825,32,Male,Divorced,HR,Analyst,2,17016,76,10,8,3,2,2,3,27,Yes,5,48,4,3,3,1,41,1,No,31-40,Low
9826,60,Female,Married,Marketing,Assistant,2,13269,62,22,3,0,1,4,3,94,Yes,9,40,2,1,1,2,27,1,No,51+,Low
9827,50,Female,Married,HR,Manager,1,12362,17,2,1,9,1,2,4,98,No,3,31,8,1,4,3,45,3,Yes,41-50,Low
9828,36,Female,Single,Finance,Not Specified,4,7183,61,24,12,8,2,4,3,96,No,4,55,18,1,2,1,29,4,No,31-40,Low
9829,39,Male,Single,Sales,Assistant,4,10469,74,5,4,1,3,4,4,92,No,6,58,18,4,2,4,35,1,No,31-40,Low
9830,47,Female,Married,Sales,Assistant,3,16115,39,15,3,9,3,3,3,43,No,7,59,16,2,3,1,31,4,No,41-50,Low
9831,51,Female,Single,Finance,Not Specified,3,19974,21,18,11,9,2,4,4,41,No,8,49,2,2,3,4,26,3,No,51+,Low
9832,29,Male,Single,Sales,Analyst,5,19098,91,16,4,3,2,4,4,38,No,8,54,11,4,1,4,24,4,No,20-30,Low
9833,37,Male,Married,Not Specified,Manager,3,10191,53,20,6,6,3,3,2,87,Yes,1,36,15,2,1,1,46,2,No,31-40,Low
9834,39,Female,Married,Marketing,Analyst,1,5224,57,26,1,1,3,4,3,57,No,6,54,12,1,1,3,37,1,Yes,31-40,Low
9835,28,Male,Married,Not Specified,Analyst,3,8333,60,24,13,8,3,3,1,35,No,1,50,6,4,2,1,23,2,No,20-30,Low
